/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_19_694.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_19_694.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_19_694.jpg,0,0,0,1.403646E-05
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_19_784.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_19_784.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_19_784.jpg,0,0,0,7.585083E-06
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_19_882.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_19_882.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_19_882.jpg,0,0,0,7.26651E-06
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_19_984.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_19_984.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_19_984.jpg,0,0,0,4.956062E-06
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_080.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_080.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_080.jpg,0,0,0,1.164228E-05
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_184.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_184.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_184.jpg,0,0,0,1.696534E-05
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_288.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_288.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_288.jpg,0,0,0,1.347158E-06
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_387.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_387.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_387.jpg,0,0,0,8.48627E-06
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_485.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_485.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_485.jpg,0,0,0,4.340811E-06
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_589.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_589.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_589.jpg,0,0,0,3.98688E-06
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_717.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_717.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_717.jpg,0,0.3085531,0,0.2670085
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_819.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_819.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_819.jpg,0,0.6157261,0,0.9496828
/Users/Ramon/Desktop/self-driving-sim-data/IMG/center_2019_03_16_13_31_20_942.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/left_2019_03_16_13_31_20_942.jpg,/Users/Ramon/Desktop/self-driving-sim-data/IMG/right_2019_03_16_13_31_20_942.jpg,0,0.9208052,0,1.894781
